source,department_id,page,rank_on_page,item_id,item_code,name,description,price,uom,min_qty,max_qty,slab_qty,stock_in_hand,average_sale,is_available,is_selling_today,is_featured,is_sponsored,is_promotion_applied,discount_value,promotion_discount_value,discounted_total,department_code,sub_department_code,category_code,image_url,merchant_id,scraped_date
keells,16,18,210,4439,911042,Organic Green Chilies,ORGANIC GREEN CHILIES,2170.0,KG,0.1,99.0,0.1,0.0,0.01,True,True,False,False,False,0,0,0,V,VWB,VWBHD,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic911042.jpg,1,2026-08-07
keells,16,18,211,4445,911048,Organic Kankun,ORGANIC KANKUN,130.0,NO,1.0,99.0,1.0,0.0,0.13,True,True,False,False,False,0,0,0,V,VWM,VWMHD,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic911048.jpg,1,2026-08-07
keells,16,18,212,4446,911049,Organic Kathurumurunga,ORGANIC KATHURUMURUNGA,140.0,NO,1.0,99.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWM,VWMHD,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic911049.jpg,1,2026-08-07
keells,16,18,213,4456,911058,Organic Ladies Fingers,ORGANIC LADIES FINGERS,300.0,KG,0.2,99.0,0.2,0.0,0.01,True,True,False,False,False,0,0,0,V,VWB,VWBHD,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic911058.jpg,1,2026-08-07
keells,16,18,214,4457,911059,Organic Leeks,ORGANIC LEEKS,550.0,KG,0.45,99.0,0.45,0.0,0.03,True,True,False,False,False,0,0,0,V,VWB,VWBHD,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic911059.jpg,1,2026-08-07
keells,16,18,215,4461,911062,Organic Lettuce,ORGANIC LETTUCE,1100.0,KG,0.2,99.0,0.2,0.0,0.0,True,True,False,False,False,0,0,0,V,VWB,VWBHD,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic911062.jpg,1,2026-08-07
keells,16,19,216,4470,911070,Organic Mukunuwenna,ORGANIC MUKUNUWENNA,125.0,NO,1.0,99.0,1.0,0.0,0.13,True,True,False,False,False,0,0,0,V,VWM,VWMHD,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic911070.jpg,1,2026-08-07
keells,16,19,217,4481,911080,Organic Potato,ORGANIC POTATO,670.0,KG,0.43,99.0,0.43,0.0,0.03,True,True,False,False,False,0,0,0,V,VWB,VWBHD,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic911080.jpg,1,2026-08-07
keells,16,19,218,4482,911081,Organic Pumpkin,ORGANIC PUMPKIN,360.0,KG,3.0,99.0,3.0,0.0,0.6,True,True,False,False,False,0,0,0,V,VWB,VWBHD,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic911081.jpg,1,2026-08-07
keells,16,19,219,4498,911096,Organic Sweet Potato,ORGANIC SWEET POTATO,450.0,KG,0.43,99.0,0.43,0.0,0.03,True,True,False,False,False,0,0,0,V,VWB,VWBHD,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic911096.jpg,1,2026-08-07
keells,16,19,220,4508,911104,Organic Tomato,ORGANIC TOMATO,850.0,KG,0.28,99.0,0.28,0.0,0.02,True,True,False,False,False,0,0,0,V,VWB,VWBHD,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic911104.jpg,1,2026-08-07
keells,16,19,221,72986,912279,Paradise Abalone Mushroom 200g,PARADISE ABALONE MUSHROOM 200G,220.0,NO,1.0,99.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912279.jpg,1,2026-08-07
keells,16,19,222,70054,916036,Passion Leaves,PASSION LEAVES,80.0,NO,1.0,99.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916036.jpg,1,2026-08-07
keells,16,19,223,73781,916063,Perfectly Imperfect Bell Pepper Green,PERFECTLY IMPERFECT BELL PEPPER GREEN,900.0,KG,0.3,5.0,0.3,0.0,0.04,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916063.jpg,1,2026-08-07
keells,16,19,224,73838,916070,Perfectly Imperfect Bell Pepper Red,PERFECTLY IMPERFECT BELL PEPPER RED,1230.0,KG,0.3,5.0,0.3,0.0,0.02,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916070.jpg,1,2026-08-07
keells,16,19,225,73784,916065,Perfectly Imperfect Brinjals,PERFECTLY IMPERFECT BRINJALS,410.0,KG,0.5,5.0,0.5,0.0,0.07,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916065.jpg,1,2026-08-07
keells,16,19,226,73792,916060,Perfectly Imperfect Capsicum,PERFECTLY IMPERFECT CAPSICUM,650.0,KG,0.4,5.0,0.4,0.0,0.02,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916060.jpg,1,2026-08-07
keells,16,19,227,73787,916058,Perfectly Imperfect Carrots,PERFECTLY IMPERFECT CARROTS,310.0,KG,0.5,5.0,0.5,0.0,0.14,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916058.jpg,1,2026-08-07
keells,16,20,228,73790,916064,Perfectly Imperfect Tomatoes,PERFECTLY IMPERFECT TOMATOES,260.0,KG,0.5,5.0,0.5,0.0,0.07,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916064.jpg,1,2026-08-07
keells,16,20,229,79672,912351,Pm Dry Mushroom 50g,PM DRY MUSHROOM 50G,475.0,NO,1.0,999.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912351.jpg,1,2026-08-07
keells,16,20,230,73859,912290,Pm Oyster Mushroom 200g,PM OYSTER MUSHROOM 200G,215.0,NO,1.0,999.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912290.jpg,1,2026-08-07
keells,16,20,231,70055,916037,Pol Pala,POL PALA,95.0,NO,1.0,99.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916037.jpg,1,2026-08-07
keells,16,20,232,40548,914005,Pre-Packed Big Onions,PRE-PACKED BIG ONIONS,340.0,KG,1.0,5.0,1.0,0.0,0.28,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic914005.jpg,1,2026-08-07
keells,16,20,233,70059,916040,Rampe,RAMPE,70.0,NO,1.0,99.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916040.jpg,1,2026-08-07
keells,16,20,234,4659,912062,Rancrisp Cooking Cashew 200g,RANCRISP COOKING CASHEW 200G,1730.0,NO,1.0,99.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912062.jpg,1,2026-08-07
keells,16,20,235,40386,913062,Red Raddish,RED RADDISH,1790.0,KG,1.0,99.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic913062.jpg,1,2026-08-07
keells,16,20,236,40387,913063,Red Salad Leaves,RED SALAD LEAVES,1050.0,KG,1.0,99.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic913063.jpg,1,2026-08-07
keells,16,20,237,40388,913064,Rhubarb,RHUBARB,500.0,KG,1.0,99.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic913064.jpg,1,2026-08-07
keells,16,20,238,4719,912117,Rosemary 25g,ROSEMARY 25G,100.0,NO,1.0,5.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912117.jpg,1,2026-08-07
keells,16,20,239,4664,912067,Samanga Bean Sprout 200g,SAMANGA BEAN SPROUT 200G,250.0,NO,1.0,99.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912067.jpg,1,2026-08-07
keells,16,21,240,70062,916043,Sarana,SARANA,95.0,NO,1.0,99.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916043.jpg,1,2026-08-07
keells,16,21,241,4675,912077,Star American Oyster Mushroom 200g,STAR AMERICAN OYSTER MUSHROOM 200G,240.0,NO,1.0,99.0,1.0,0.0,0.13,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912077.jpg,1,2026-08-07
keells,16,21,242,40592,914048,Sweet Corn,SWEET CORN,500.0,KG,0.6,5.0,0.3,0.0,0.06,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic914048.jpg,1,2026-08-07
keells,16,21,243,70063,916044,Tamarind,TAMARIND,160.0,NO,1.0,99.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916044.jpg,1,2026-08-07
keells,16,21,244,40595,914050,Thalana Batu,THALANA BATU,460.0,KG,0.3,99.0,0.1,0.0,0.17,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic914050.jpg,1,2026-08-07
keells,16,21,245,70067,916048,Thora Leaves,THORA LEAVES,80.0,NO,1.0,99.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916048.jpg,1,2026-08-07
keells,16,21,246,81108,912368,Three Star Beans Sprout,THREE STAR BEANS SPROUT,260.0,NO,1.0,999.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912368.jpg,1,2026-08-07
keells,16,21,247,4702,912100,Three Star Kathurumurunga Pkt 100g,THREE STAR KATHURUMURUNGA PKT 100G,150.0,NO,1.0,99.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912100.jpg,1,2026-08-07
keells,16,21,248,4704,912102,Three Star Mukunuwenna Pkt 150g,THREE STAR MUKUNUWENNA PKT 150G,150.0,NO,1.0,99.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912102.jpg,1,2026-08-07
keells,16,21,249,40231,912257,Three Star Polos Pkt 250g,THREE STAR POLOS PKT 250G,150.0,NO,1.0,99.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912257.jpg,1,2026-08-07
keells,16,21,250,4720,912118,Thyme 25g,THYME 25G,70.0,NO,1.0,5.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912118.jpg,1,2026-08-07
keells,16,21,251,40597,914052,Tib Batu,TIB BATU,620.0,KG,0.2,5.0,0.1,0.0,0.01,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic914052.jpg,1,2026-08-07
keells,16,22,252,4707,912105,Vegetable Value Pack,VEGETABLE VALUE PACK,310.0,NO,1.0,99.0,1.0,0.0,0.07,True,True,False,False,False,0,0,0,V,VWM,VWM66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic912105.jpg,1,2026-08-07
keells,16,22,253,70071,916051,Welpenela,WELPENELA,95.0,NO,1.0,99.0,1.0,0.0,0.0,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic916051.jpg,1,2026-08-07
keells,16,22,254,40395,913070,Yellow Zucchini,YELLOW ZUCCHINI,780.0,KG,0.5,99.0,0.3,0.24,0.03,True,True,False,False,False,0,0,0,V,VWB,VWB66,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic913070.jpg,1,2026-08-07
